date,engine,engine_version,suite,assembly,instance_type,run_index,wall_time_sec,peak_rss_mb,pct_cpu,major_page_faults,minor_page_faults,cache_state,notes
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,8,68.600,620.9,141,260,172684,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=8
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,9,68.270,617.0,140,294,172116,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=9
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,10,68.050,621.6,140,312,174166,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=10
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,11,67.960,622.5,140,321,174675,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=11
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,12,68.830,617.0,140,362,171360,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=12
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,13,68.790,622.5,141,268,175432,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=13
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,14,68.560,622.0,141,295,176787,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=14
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,15,67.910,621.0,140,331,176994,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=15
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,16,67.610,622.3,140,321,174174,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=16
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,17,68.440,619.9,141,242,172455,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=17
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,18,67.950,622.5,140,322,173444,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=18
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,19,68.400,619.6,140,328,174455,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=19
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,20,67.860,617.1,140,298,171399,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=20
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8gd.8xlarge,median_of_20,68.240,621.0,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;p5=67.619;p25=67.950;p75=68.560;p95=68.828;min=67.610;max=68.830;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.018
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,1,58.440,622.7,148,86,175827,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=1
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,2,57.600,620.1,148,8,172610,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=2
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,3,57.670,623.2,147,15,175904,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=3
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,4,57.290,622.6,148,6,175706,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=4
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,5,57.850,622.7,147,34,173325,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=5
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,6,57.500,617.7,149,3,171231,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=6
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,7,57.620,622.9,148,2,172768,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=7
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,8,59.090,622.7,147,94,178167,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=8
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,9,57.510,621.5,148,56,176098,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=9
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,10,57.620,623.2,148,6,173818,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=10
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,11,58.150,617.8,147,9,172147,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=11
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,12,59.010,623.0,148,70,174017,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=12
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,13,59.290,622.4,147,81,172793,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=13
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,14,58.410,620.8,148,48,175148,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=14
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,15,57.460,622.9,147,9,176187,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=15
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,16,57.340,622.3,149,7,172591,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=16
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,17,57.700,622.6,148,14,173403,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=17
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,18,57.630,622.6,148,6,176156,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=18
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,19,59.250,620.6,148,72,172545,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=19
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,20,57.700,621.4,147,19,172573,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;clone_run_index=20
2026-09-18,fastvep,0.3.0,gnomad_v2.1.1_chr21,GRCh37,r8id.8xlarge,median_of_20,57.685,622.6,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s03;p5=57.293;p25=57.533;p75=58.432;p95=59.288;min=57.290;max=59.290;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.035
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,1,194.520,2216.5,231,788,644819,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=1
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,2,195.300,2214.7,233,650,636448,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=2
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,3,195.460,2216.0,232,823,637048,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=3
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,4,192.340,2215.8,234,772,635299,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=4
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,5,193.390,2218.1,232,760,640418,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=5
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,6,193.360,2218.0,232,754,640500,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=6
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,7,192.230,2216.7,231,882,645069,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=7
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,8,196.480,2216.2,232,645,639535,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=8
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,9,193.480,2216.1,232,636,635317,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=9
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,10,192.990,2214.6,233,672,638891,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=10
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,11,192.050,2216.7,234,732,642392,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=11
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,12,195.120,2216.5,232,763,641576,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=12
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,13,196.700,2216.8,234,723,642672,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=13
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,14,195.470,2216.8,233,563,639175,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=14
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,15,192.200,2216.0,234,722,637546,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=15
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,16,191.470,2216.5,233,612,642565,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=16
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,17,193.100,2216.5,233,599,637981,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=17
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,18,193.660,2218.1,231,681,640780,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=18
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,19,194.510,2214.4,232,619,639784,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=19
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,20,192.410,2216.2,233,801,640845,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=20
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8gd.8xlarge,median_of_20,193.435,2216.5,,,,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=arm64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;p5=191.499;p25=192.358;p75=195.255;p95=196.689;min=191.470;max=196.700;n_clones=20;warmup_run_discarded_per_clone=1;p95_p5_ratio=1.027
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,1,157.950,2217.3,261,22,643908,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=1
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,2,159.760,2218.7,262,21,640351,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=2
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,3,158.330,2216.7,260,43,644237,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=3
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,4,157.830,2215.2,268,9,639608,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=4
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,5,158.870,2215.1,266,51,637804,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=5
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,6,157.080,2217.5,262,15,639836,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=6
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,7,158.150,2216.6,264,31,636652,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=7
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,8,162.920,2212.4,258,55,636880,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=8
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,9,160.540,2217.5,263,63,638899,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=9
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,10,155.960,2216.8,263,12,640866,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=10
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,11,157.240,2216.7,262,8,639637,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=11
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,12,163.910,2217.4,258,96,636066,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=12
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,13,163.990,2216.9,258,82,639214,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=13
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,14,163.890,2216.8,258,68,635683,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=14
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,15,157.080,2209.4,263,18,633044,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=15
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,16,156.980,2216.8,264,17,637680,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=16
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,17,158.570,2217.4,262,17,640051,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=17
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,18,156.810,2215.3,262,17,636460,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=18
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,19,163.320,2217.5,258,95,642849,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=19
2026-09-18,fastvep,0.3.0,gnomad_v4.1_chr21,GRCh38,r8id.8xlarge,20,157.480,2217.3,263,6,635533,warm,methodology=cross_instance_parallel_clone;sweep_id=sweep-20260918T224520Z;arch=x86_64;condition=sites_only;local_nvme=true;n_timed=20;suite_id=s04;clone_run_index=20
